tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
12.324,11282.8,9814.8,9815.2,13096.8,8960.6,8817.2,8812.8,8821.0
12.34,11282.8,9814.8,9815.2,13096.8,8960.6,8816.0,8812.8,8821.0
12.354,11282.8,9814.8,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.355,11282.8,9811.8,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.355,11282.8,9810.4,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.371,11282.8,9810.2,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.371,11282.8,9809.6,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.386,11282.8,9809.0,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.402,11282.8,9807.8,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.417,11282.8,9807.0,9807.6,13096.8,8960.6,8816.0,8812.8,8821.0
12.418,11282.8,9807.0,9807.6,13095.2,8960.6,8816.0,8812.8,8821.0
12.433,11282.8,9806.6,9807.6,13095.2,8960.6,8816.0,8812.8,8821.0
12.449,11282.8,9793.2,9807.6,13095.2,8960.6,8816.0,8812.8,8821.0
12.465,11282.8,9790.6,9807.6,13095.2,8960.6,8816.0,8812.8,8821.0
12.495,11282.8,9789.6,9807.6,13095.2,8960.6,8816.0,8812.8,8821.0
12.511,11282.8,9789.2,9807.6,13095.2,8960.6,8816.0,8812.8,8821.0
12.542,11282.8,9788.6,9796.4,13095.2,8960.6,8816.0,8812.8,8821.0
12.573,11282.8,9787.6,9796.4,13095.2,8960.6,8816.0,8812.8,8821.0
12.652,11282.8,9787.6,9796.4,13092.8,8960.6,8816.0,8812.8,8821.0
12.667,11282.8,9781.8,9796.4,13092.8,8960.6,8816.0,8812.8,8821.0
12.683,11282.8,9781.8,9796.4,13092.8,8960.6,8815.8,8812.8,8821.0
12.698,11282.8,9781.6,9796.4,13092.8,8960.6,8815.8,8812.8,8821.0
12.714,11282.8,9778.8,9796.4,13092.8,8960.6,8815.8,8812.8,8821.0
12.744,11282.8,9778.8,9785.8,13092.8,8960.6,8815.8,8812.8,8821.0
12.745,11282.8,9774.2,9785.8,13092.8,8960.6,8815.8,8812.8,8821.0
12.807,11282.8,9774.2,9785.8,13092.8,8960.6,8815.8,8811.6,8821.0
12.808,11282.8,9773.0,9785.8,13092.8,8960.6,8815.8,8811.6,8821.0
12.823,11282.8,9772.8,9785.8,13092.8,8960.6,8815.8,8811.6,8821.0
12.87,11282.8,9770.2,9785.8,13092.8,8960.6,8815.8,8811.6,8821.0
12.886,11282.8,9770.2,9785.8,13092.8,8960.6,8815.8,8811.4,8821.0
12.901,11282.8,9769.6,9782.4,13092.8,8960.6,8815.8,8811.4,8821.0
12.902,11282.8,9769.6,9782.4,13092.8,8960.6,8815.8,8811.2,8821.0
12.917,11282.8,9768.6,9782.4,13092.8,8960.6,8815.8,8811.2,8821.0
12.979,11282.8,9768.4,9782.4,13092.8,8960.6,8815.8,8811.2,8821.0
12.995,11282.8,9763.8,9782.4,13092.8,8960.6,8815.8,8811.2,8821.0
13.01,11282.8,9762.8,9782.4,13092.8,8960.6,8815.8,8811.2,8821.0
13.026,11282.8,9760.2,9782.4,13092.8,8960.6,8815.8,8810.8,8821.0
13.057,11282.8,9760.2,9782.4,13092.8,8960.6,8815.8,8809.8,8821.0
13.072,11282.8,9759.8,9782.4,13092.8,8960.6,8815.8,8809.8,8821.0
13.073,11282.8,9758.6,9782.4,13092.8,8960.6,8815.8,8809.8,8821.0
13.104,11282.8,9757.2,9782.4,13092.8,8960.6,8815.8,8809.8,8821.0
13.119,11282.8,9754.6,9782.4,13092.8,8960.6,8815.8,8809.8,8821.0
13.151,11282.8,9753.0,9782.4,13092.8,8960.6,8815.8,8809.8,8821.0
13.166,11282.8,9748.6,9782.4,13092.8,8960.6,8815.8,8809.8,8821.0
13.167,11282.8,9748.6,9770.0,13092.8,8960.6,8815.8,8809.8,8821.0
13.228,11282.8,9745.8,9770.0,13092.8,8960.6,8815.8,8809.8,8821.0
13.229,11282.8,9741.4,9770.0,13092.8,8960.6,8815.8,8809.8,8821.0
13.244,11282.8,9741.2,9770.0,13092.8,8960.6,8815.8,8809.8,8821.0
13.291,11282.8,9739.6,9770.0,13092.8,8960.6,8815.8,8809.8,8821.0
13.306,11282.8,9739.6,9764.6,13092.8,8960.6,8815.8,8809.8,8821.0
13.307,11282.8,9737.6,9764.6,13079.0,8960.6,8815.8,8809.8,8821.0
13.338,11282.8,9737.2,9764.6,13079.0,8960.6,8815.8,8809.8,8821.0
13.353,11282.8,9735.8,9764.6,13076.4,8960.6,8815.8,8809.8,8821.0
13.401,11282.8,9735.0,9764.6,13076.4,8960.6,8815.8,8809.8,8821.0
13.416,11282.8,9735.0,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.463,11282.8,9734.6,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.478,11282.8,9734.4,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.494,11282.8,9734.2,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.525,11282.8,9733.8,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.541,11282.8,9730.0,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.572,11282.8,9728.2,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.588,11282.8,9728.0,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.603,11282.8,9727.8,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.603,11282.8,9726.8,9764.6,13072.2,8960.6,8815.8,8809.8,8821.0
13.681,11282.8,9726.8,9764.6,13072.2,8960.6,8815.4,8809.8,8821.0
13.712,11282.8,9726.0,9764.6,13070.8,8960.6,8815.4,8809.8,8821.0
13.713,11282.8,9723.0,9759.2,13070.8,8960.6,8815.4,8809.8,8821.0
13.775,11282.8,9722.8,9759.2,13070.8,8960.6,8815.4,8809.8,8821.0
13.806,11282.8,9722.8,9759.2,13070.8,8960.6,8815.0,8809.4,8821.0
13.868,11282.8,9721.4,9759.2,13070.8,8960.6,8815.0,8809.4,8821.0
13.899,11282.8,9718.8,9759.2,13070.8,8960.6,8815.0,8809.4,8821.0
14.009,11282.8,9718.8,9759.2,13070.8,8960.6,8815.0,8809.4,8820.4
14.009,11282.8,9718.8,9759.2,13070.8,8960.6,8815.0,8809.4,8820.0
14.04,11282.8,9718.8,9759.2,13070.4,8960.6,8815.0,8809.4,8818.8
14.071,11282.8,9717.6,9759.2,13070.4,8960.6,8815.0,8809.4,8818.8
14.118,11282.8,9716.4,9759.2,13070.4,8960.6,8815.0,8809.4,8818.8
14.149,11282.8,9714.8,9759.2,13070.4,8960.6,8815.0,8809.4,8818.8
14.165,11282.8,9714.2,9759.2,13067.2,8960.6,8815.0,8809.4,8818.8
14.196,11282.8,9709.4,9759.2,13067.2,8960.6,8815.0,8809.4,8818.8
14.211,11282.8,9707.8,9759.2,13067.2,8960.6,8815.0,8809.4,8818.8
14.212,11282.8,9707.8,9759.2,13054.6,8960.6,8815.0,8809.4,8818.8
14.227,11282.8,9707.8,9758.0,13054.6,8960.6,8815.0,8809.4,8818.8
14.274,11282.8,9705.2,9758.0,13054.6,8960.6,8815.0,8809.4,8818.8
14.274,11282.8,9703.2,9758.0,13054.6,8960.6,8815.0,8809.4,8818.8
14.305,11282.8,9703.0,9758.0,13054.6,8960.6,8815.0,8809.4,8818.8
14.367,11282.8,9702.6,9758.0,13054.6,8960.6,8815.0,8809.4,8818.8
14.399,11282.8,9702.4,9758.0,13054.6,8960.6,8815.0,8809.2,8818.8
14.476,11282.8,9702.4,9758.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.492,11282.8,9702.2,9758.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.539,11282.8,9701.8,9758.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.554,11282.8,9701.8,9754.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.601,11282.8,9697.0,9754.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.632,11282.8,9697.0,9752.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.711,11282.8,9694.2,9752.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.726,11282.8,9691.8,9752.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.742,11282.8,9690.6,9752.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.757,11282.8,9688.8,9752.0,13044.2,8960.6,8815.0,8809.2,8818.8
14.789,11282.8,9688.8,9752.0,13037.6,8960.6,8815.0,8809.2,8818.8
14.804,11282.8,9688.0,9752.0,13037.6,8960.6,8815.0,8809.2,8818.8
14.836,11282.8,9684.4,9752.0,13037.6,8960.6,8815.0,8809.2,8818.8
14.851,11282.8,9683.6,9752.0,13037.6,8960.6,8815.0,8809.2,8818.8
14.898,11282.8,9681.6,9752.0,13026.4,8960.6,8815.0,8809.2,8818.8
14.976,11282.8,9681.4,9752.0,13026.4,8960.6,8815.0,8809.2,8818.8
14.991,11282.8,9680.8,9752.0,13026.4,8960.6,8815.0,8809.2,8818.8
15.007,11282.8,9680.0,9752.0,13026.4,8960.6,8815.0,8809.2,8818.8
15.085,11282.8,9679.8,9752.0,13026.4,8960.6,8815.0,8809.2,8818.8
15.1,11282.8,9679.8,9749.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.101,11282.8,9677.8,9749.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.116,11282.8,9673.0,9749.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.132,11282.8,9671.4,9749.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.147,11282.8,9667.0,9749.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.148,11282.8,9666.8,9749.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.195,11282.8,9663.0,9749.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.21,11282.8,9662.0,9743.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.225,11282.8,9661.8,9743.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.272,11282.8,9656.6,9743.6,13026.4,8960.6,8815.0,8809.2,8818.8
15.273,11282.8,9656.6,9743.6,13026.4,8960.6,8815.0,8809.2,8818.0
15.288,11282.8,9656.6,9743.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.35,11282.8,9652.4,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.366,11282.8,9650.6,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.382,11282.8,9650.2,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.444,11282.8,9648.6,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.46,11282.8,9646.6,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.506,11282.8,9646.4,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.522,11282.8,9644.2,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.538,11282.8,9642.8,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.553,11282.8,9641.0,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.554,11282.8,9638.4,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.584,11282.8,9637.6,9732.4,13026.4,8960.6,8815.0,8809.2,8817.4
15.6,11282.8,9636.0,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.616,11282.8,9630.4,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.631,11282.8,9629.8,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.631,11282.8,9627.2,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.647,11282.8,9626.6,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.678,11282.8,9625.2,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.693,11282.8,9624.0,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.694,11282.8,9623.8,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.756,11282.8,9621.8,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.771,11282.8,9621.6,9728.6,13026.4,8960.6,8815.0,8809.2,8817.4
15.897,11282.8,9621.6,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
15.912,11282.8,9618.4,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
15.927,11282.8,9618.2,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
15.928,11282.8,9617.2,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
15.928,11282.8,9616.2,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
15.959,11282.8,9615.0,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
15.974,11282.8,9612.8,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.006,11282.8,9611.2,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.021,11282.8,9608.6,9728.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.067,11282.8,9608.6,9728.2,13026.0,8960.6,8815.0,8809.2,8817.4
16.099,11282.8,9608.6,9673.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.177,11282.8,9608.4,9673.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.193,11282.8,9605.8,9673.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.239,11282.8,9605.6,9673.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.254,11282.8,9605.6,9668.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.255,11282.8,9604.4,9668.6,13026.0,8960.6,8815.0,8809.2,8817.4
16.271,11282.8,9604.4,9666.4,13026.0,8960.6,8815.0,8809.2,8817.4
16.286,11282.8,9603.8,9666.4,13026.0,8960.6,8815.0,8809.2,8817.4
16.318,11282.8,9603.8,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.348,11282.8,9603.6,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.349,11282.8,9601.0,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.411,11282.8,9599.8,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.427,11282.8,9597.6,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.458,11282.8,9593.4,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.458,11282.8,9591.6,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.458,11282.8,9585.4,9664.4,13026.0,8960.6,8814.2,8809.2,8817.4
16.473,11282.8,9585.4,9656.6,13026.0,8960.6,8814.2,8809.2,8817.4
16.567,11282.8,9585.4,9650.8,13026.0,8960.6,8814.2,8809.2,8817.2
16.598,11282.8,9584.2,9650.8,13026.0,8960.6,8814.2,8809.2,8817.2
16.614,11282.8,9582.6,9650.8,13026.0,8960.6,8814.2,8809.2,8817.2
16.615,11282.8,9580.8,9650.8,13026.0,8960.6,8814.2,8809.2,8817.2
16.645,11282.8,9580.8,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.708,11282.8,9578.8,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.723,11282.8,9578.0,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.724,11282.8,9577.8,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.738,11282.8,9576.0,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.739,11282.8,9574.6,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.785,11282.8,9574.0,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.8,11282.8,9572.0,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.879,11282.8,9571.6,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.895,11282.8,9571.0,9648.6,13026.0,8960.6,8813.6,8809.2,8817.2
16.989,11282.8,9571.0,9648.6,13016.6,8960.6,8813.6,8809.2,8817.2
17.003,11282.8,9569.8,9648.6,13016.6,8960.6,8813.6,8809.2,8817.2
17.05,11282.8,9569.6,9648.6,13016.6,8960.6,8813.6,8809.2,8817.2
17.16,11282.8,9569.4,9648.6,13016.6,8960.6,8813.6,8809.2,8817.2
17.175,11282.8,9569.0,9648.6,13016.6,8960.6,8813.6,8809.2,8817.2
17.19,11282.8,9568.8,9648.6,13016.6,8960.6,8813.6,8809.2,8817.2
17.237,11282.8,9568.8,9648.6,13003.6,8960.6,8813.6,8809.2,8817.2
17.253,11282.8,9568.6,9648.6,13003.6,8960.6,8813.6,8809.2,8817.2
17.27,11282.8,9568.6,9648.6,13002.6,8960.6,8813.6,8809.2,8817.2
17.284,11282.8,9566.8,9648.6,13002.6,8960.6,8813.6,8809.2,8817.2
17.363,11282.8,9566.2,9648.6,13002.6,8960.6,8813.6,8809.2,8817.2
17.426,11282.8,9566.2,9648.6,12998.0,8960.6,8813.6,8809.2,8817.2
17.456,11282.8,9565.6,9648.6,12998.0,8960.6,8813.6,8809.2,8817.2
17.534,11282.8,9565.6,9648.6,12998.0,8960.6,8813.6,8809.2,8817.0
17.58,11282.8,9565.6,9648.6,12993.4,8960.6,8813.6,8809.2,8817.0
17.581,11282.8,9564.8,9648.6,12993.4,8960.6,8813.6,8809.2,8817.0
17.581,11282.8,9563.8,9648.6,12993.4,8960.6,8813.6,8809.2,8817.0
17.597,11282.8,9563.0,9648.6,12993.4,8960.6,8813.2,8809.2,8817.0
17.628,11282.8,9561.0,9648.6,12993.4,8960.6,8813.2,8809.2,8817.0
17.689,11282.8,9559.2,9648.6,12993.4,8960.6,8813.2,8809.2,8817.0
17.69,11282.8,9558.6,9648.6,12993.4,8960.6,8813.2,8809.2,8817.0
17.69,11282.8,9557.2,9648.6,12993.4,8960.6,8813.2,8809.2,8817.0
17.706,11282.8,9554.8,9648.6,12993.4,8960.6,8813.2,8809.2,8817.0
17.768,11282.8,9554.4,9648.6,12992.2,8960.6,8813.2,8809.2,8817.0
17.784,11282.8,9551.8,9648.6,12992.2,8960.6,8813.2,8809.2,8817.0
17.799,11282.8,9551.8,9645.2,12991.6,8960.6,8813.2,8809.2,8817.0
17.815,11282.8,9551.0,9645.2,12991.6,8960.6,8813.2,8809.2,8817.0
17.831,11282.8,9550.6,9645.2,12991.6,8960.6,8813.0,8809.2,8817.0
17.846,11282.8,9549.4,9645.2,12991.6,8960.6,8813.0,8809.2,8817.0
17.894,11282.8,9549.0,9645.2,12991.6,8960.6,8813.0,8809.2,8817.0
17.909,11282.8,9549.0,9645.2,12991.6,8960.6,8812.8,8809.2,8817.0
17.955,11282.8,9549.0,9643.6,12969.6,8960.6,8812.8,8809.2,8817.0
17.987,11282.8,9549.0,9643.6,12953.0,8960.6,8812.8,8809.2,8817.0
18.017,11282.8,9548.8,9643.6,12953.0,8960.6,8812.8,8809.2,8817.0
18.049,11282.8,9548.8,9642.6,12953.0,8960.6,8812.8,8809.2,8817.0
18.08,11282.8,9548.8,9642.6,12953.0,8960.6,8812.8,8809.2,8816.6
18.126,11282.8,9548.8,9642.6,12952.2,8960.6,8812.8,8809.2,8816.6
18.127,11282.8,9547.2,9642.6,12952.2,8960.6,8812.8,8809.2,8816.6
18.143,11282.8,9542.6,9642.6,12952.2,8960.6,8812.8,8809.2,8816.6
18.174,11282.8,9542.2,9642.6,12952.2,8960.6,8812.8,8809.2,8816.6
18.19,11282.8,9542.2,9642.0,12952.2,8960.6,8812.8,8809.2,8816.6
18.22,11282.8,9539.8,9642.0,12952.2,8960.6,8812.8,8809.2,8816.6
18.221,11282.8,9536.8,9642.0,12952.2,8960.6,8812.6,8809.2,8816.6
18.253,11282.8,9535.8,9642.0,12952.2,8960.6,8812.6,8809.2,8816.6
18.314,11282.8,9533.4,9642.0,12952.2,8960.6,8812.6,8809.2,8816.6
18.392,11282.8,9533.4,9640.0,12952.2,8960.6,8812.6,8809.2,8816.6
18.408,11282.8,9533.4,9635.6,12952.2,8960.6,8812.6,8809.2,8816.6
18.455,11282.8,9533.4,9631.8,12952.2,8960.6,8812.6,8809.2,8816.6
18.517,11282.8,9532.8,9631.8,12952.2,8960.6,8812.6,8809.2,8816.6
18.564,11282.8,9532.0,9631.8,12952.2,8960.6,8812.6,8809.2,8816.6
18.595,11282.8,9532.0,9628.4,12952.2,8960.6,8812.6,8809.2,8816.6
18.626,11282.8,9530.0,9628.4,12952.2,8960.6,8812.6,8809.2,8816.6
18.626,11282.8,9529.4,9628.4,12952.2,8960.6,8812.6,8809.2,8816.6
18.627,11282.8,9529.4,9628.4,12949.4,8960.6,8812.6,8809.2,8816.6
18.643,11282.8,9528.2,9628.4,12949.4,8960.6,8812.6,8809.2,8816.6
18.673,11282.8,9527.2,9628.4,12949.4,8960.6,8812.6,8809.2,8816.6
18.689,11282.8,9525.2,9628.4,12949.4,8960.6,8812.6,8809.2,8816.6
18.689,11282.8,9525.0,9628.4,12949.4,8960.6,8812.6,8809.2,8816.6
18.72,11282.8,9525.0,9628.4,12937.4,8960.6,8812.6,8809.2,8816.6
18.735,11282.8,9525.0,9616.6,12937.4,8960.6,8812.6,8809.2,8816.6
18.782,11282.8,9524.4,9616.6,12937.4,8960.6,8812.6,8809.2,8816.6
18.799,11282.8,9524.2,9616.6,12937.4,8960.6,8812.6,8809.2,8816.6
18.876,11282.8,9522.4,9616.6,12937.4,8960.6,8812.6,8809.2,8816.6
18.892,11282.8,9521.0,9616.6,12937.4,8960.6,8812.6,8809.2,8816.6
18.907,11282.8,9521.0,9591.2,12937.4,8960.6,8812.6,8809.2,8816.6
18.922,11282.8,9521.0,9591.2,12935.4,8960.6,8812.6,8809.2,8816.6
18.923,11282.8,9520.4,9591.2,12935.4,8960.6,8812.6,8809.2,8816.6
19.016,11282.8,9518.4,9591.2,12935.4,8960.6,8812.6,8809.2,8816.6
19.032,11282.8,9518.0,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.032,11282.8,9514.2,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.094,11282.8,9514.0,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.141,11282.8,9513.8,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.157,11282.8,9512.8,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.25,11282.8,9511.8,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.328,11282.8,9511.0,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.375,11282.8,9509.6,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.423,11282.8,9509.4,9591.2,12935.4,8960.6,8812.2,8809.2,8816.6
19.515,11282.8,9509.4,9590.6,12935.4,8960.6,8812.2,8809.2,8816.6
19.531,11282.8,9509.4,9590.6,12930.8,8960.6,8812.2,8809.2,8816.6
19.609,11282.8,9504.2,9590.6,12930.8,8960.6,8812.2,8809.2,8816.6
19.625,11282.8,9503.4,9590.6,12930.8,8960.6,8812.2,8809.2,8816.6
19.64,11282.8,9502.4,9590.6,12930.8,8960.6,8812.2,8809.2,8816.6
19.672,11282.8,9501.2,9590.6,12930.8,8960.6,8812.2,8809.2,8816.6
19.75,11282.8,9501.0,9590.6,12930.8,8960.6,8812.2,8809.2,8816.6
19.812,11282.8,9500.8,9590.6,12930.8,8960.6,8812.2,8809.2,8816.6
19.843,11282.8,9500.8,9590.6,12930.0,8960.6,8812.2,8809.2,8816.6
19.858,11282.8,9499.8,9590.6,12930.0,8960.6,8812.2,8809.2,8816.6
19.874,11282.8,9496.6,9590.6,12930.0,8960.6,8812.2,8809.2,8816.6
19.874,11282.8,9495.8,9590.6,12930.0,8960.6,8812.2,8809.2,8816.6
19.952,11282.8,9495.8,9572.8,12930.0,8960.6,8812.2,8809.2,8816.6
19.953,11282.8,9495.8,9572.8,12925.0,8960.6,8812.2,8809.2,8816.6
19.983,11282.8,9494.6,9572.8,12925.0,8960.6,8812.2,8809.2,8816.6
20.029,11282.8,9493.2,9572.8,12925.0,8960.6,8812.2,8809.2,8816.6
20.03,11282.8,9492.4,9572.8,12925.0,8960.6,8812.2,8809.2,8816.6
20.046,11282.8,9488.8,9572.8,12925.0,8960.6,8812.2,8809.2,8816.6
20.076,11282.8,9488.8,9566.4,12925.0,8960.6,8812.2,8809.2,8816.6
20.093,11282.8,9488.8,9560.4,12925.0,8960.6,8812.2,8809.2,8816.6
20.171,11282.8,9488.0,9560.4,12925.0,8960.6,8812.2,8809.2,8816.6
20.171,11282.8,9487.4,9560.4,12925.0,8960.6,8812.2,8809.2,8816.6
20.185,11282.8,9484.6,9560.4,12925.0,8960.6,8812.2,8809.2,8816.6
20.187,11282.8,9484.6,9560.4,12925.0,8960.0,8812.2,8809.2,8816.6
20.217,11282.8,9484.6,9560.4,12922.8,8960.0,8812.2,8809.2,8816.6
20.218,11282.8,9482.0,9560.4,12922.8,8960.0,8812.2,8809.2,8816.6
20.233,11282.8,9481.6,9560.4,12922.8,8960.0,8812.2,8809.2,8816.6
20.264,11282.8,9480.6,9560.4,12922.8,8960.0,8812.2,8809.2,8816.6
20.327,11282.8,9480.6,9560.4,12919.0,8960.0,8812.2,8809.2,8816.6
20.389,11282.8,9479.6,9560.4,12919.0,8960.0,8812.2,8809.2,8816.6
20.404,11282.8,9479.6,9553.6,12919.0,8960.0,8812.2,8809.2,8816.6
20.405,11282.8,9479.6,9550.2,12919.0,8960.0,8812.2,8809.2,8816.6
20.42,11282.8,9479.0,9550.2,12919.0,8960.0,8812.2,8809.2,8816.6
20.515,11282.8,9477.8,9550.2,12919.0,8960.0,8812.2,8809.2,8816.6
20.529,11282.8,9477.8,9536.0,12916.4,8960.0,8812.2,8809.2,8816.6
20.544,11282.8,9477.8,9535.6,12916.4,8960.0,8811.8,8809.2,8816.6
20.576,11282.8,9477.8,9532.4,12916.4,8960.0,8811.8,8809.2,8816.6
20.685,11282.8,9477.2,9532.4,12916.4,8960.0,8811.8,8809.2,8816.6
20.717,11282.8,9477.2,9532.4,12915.0,8960.0,8811.8,8809.2,8816.6
20.747,11282.8,9477.2,9532.4,12915.0,8960.0,8811.6,8809.2,8816.6
20.763,11282.8,9477.2,9532.4,12914.4,8960.0,8811.6,8809.2,8816.6
20.81,11282.8,9476.8,9532.4,12914.4,8960.0,8811.6,8809.2,8816.6
20.856,11282.8,9476.8,9532.4,12914.4,8960.0,8811.4,8809.2,8816.6
20.857,11282.8,9476.0,9532.4,12914.4,8960.0,8811.4,8809.2,8816.6
20.872,11282.8,9476.0,9532.4,12914.4,8960.0,8811.2,8809.2,8816.6
20.905,11282.8,9475.0,9532.4,12914.4,8960.0,8811.2,8809.2,8816.6
20.951,11282.8,9474.8,9532.4,12914.4,8960.0,8811.2,8809.2,8816.6
21.028,11282.8,9474.8,9532.4,12914.4,8960.0,8810.8,8809.2,8816.6
21.076,11282.8,9474.6,9532.4,12914.4,8960.0,8810.8,8809.2,8816.6
21.138,11282.8,9472.0,9532.4,12914.4,8960.0,8810.8,8809.2,8816.6
21.2,11282.8,9472.0,9530.8,12914.4,8960.0,8810.8,8809.2,8816.6
21.263,11282.8,9471.0,9526.2,12914.4,8960.0,8810.8,8809.2,8816.6
21.278,11282.8,9471.0,9517.6,12914.4,8960.0,8810.8,8809.2,8816.6
21.294,11282.8,9470.4,9517.6,12914.4,8960.0,8810.8,8809.2,8816.6
21.356,11282.8,9470.0,9517.6,12914.4,8960.0,8810.8,8809.2,8816.6
21.373,11282.8,9469.0,9517.6,12914.4,8960.0,8810.8,8809.2,8816.6
21.45,11282.8,9469.0,9517.6,12914.4,8960.0,8810.4,8809.2,8816.6
21.481,11282.8,9466.4,9517.6,12914.4,8960.0,8810.4,8809.2,8816.6
21.497,11282.8,9466.4,9517.4,12914.4,8960.0,8810.4,8809.2,8816.6
21.528,11282.8,9466.4,9515.2,12914.4,8960.0,8810.4,8809.2,8816.6
