tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
1.434,48429.8,45028.2,45433.4,49929.8,42284.2,42091.0,42055.8,42101.4
1.435,48429.8,45025.8,45375.8,49929.8,42284.2,42091.0,42055.8,42101.4
1.436,48429.8,45025.8,45373.6,49929.0,42284.2,42091.0,42055.8,42101.4
1.436,48429.8,45025.8,45358.8,49929.0,42284.2,42091.0,42055.8,42101.4
1.436,48429.8,45025.8,45324.4,49929.0,42284.2,42091.0,42055.8,42101.4
1.451,48429.8,45020.8,45324.4,49929.0,42284.2,42091.0,42055.8,42101.4
1.466,48429.8,45020.8,45324.4,49924.6,42284.2,42091.0,42055.8,42101.4
1.467,48429.8,45020.8,45271.6,49900.6,42284.2,42091.0,42055.8,42101.4
1.467,48429.8,45020.8,45235.8,49900.6,42284.2,42091.0,42055.8,42101.4
1.482,48429.8,45020.8,45127.8,49900.6,42284.2,42091.0,42055.8,42101.4
1.497,48429.8,45020.8,45122.4,49900.6,42284.2,42091.0,42055.8,42101.4
1.498,48429.8,45020.8,45115.6,49873.8,42284.2,42091.0,42055.8,42101.4
1.498,48429.8,45020.8,45112.6,49873.8,42284.2,42091.0,42055.8,42101.4
1.513,48429.8,45020.8,45060.6,49873.8,42284.2,42091.0,42055.8,42101.4
1.529,48429.8,45015.2,45060.6,49819.2,42284.2,42091.0,42055.8,42101.4
1.544,48429.8,45001.2,45060.6,49819.2,42284.2,42091.0,42055.8,42101.4
1.56,48429.8,44976.6,45039.4,49810.8,42284.2,42091.0,42055.8,42101.4
1.575,48429.8,44976.6,44990.2,49810.8,42284.2,42091.0,42055.8,42101.4
1.59,48429.8,44976.6,44990.2,49800.2,42284.2,42091.0,42055.8,42101.4
1.591,48429.8,44972.4,44990.2,49800.2,42284.2,42091.0,42055.8,42101.4
1.592,48429.8,44972.4,44970.8,49800.2,42284.2,42091.0,42055.8,42101.4
1.606,48429.8,44968.6,44970.8,49800.2,42284.2,42091.0,42055.8,42101.4
1.607,48429.8,44968.6,44939.6,49800.2,42284.2,42091.0,42055.8,42101.4
1.622,48429.8,44956.2,44939.6,49800.2,42284.2,42091.0,42055.8,42101.4
1.623,48429.8,44956.2,44933.6,49794.6,42284.2,42091.0,42055.8,42101.4
1.638,48429.8,44953.4,44933.6,49794.6,42284.2,42091.0,42055.8,42101.4
1.654,48429.8,44943.6,44933.6,49794.6,42252.2,42091.0,42055.8,42101.4
1.669,48429.8,44838.4,44928.6,49794.6,42252.2,42091.0,42055.8,42101.4
1.669,48429.8,44833.6,44915.0,49794.6,42252.2,42091.0,42055.8,42101.4
1.669,48429.8,44822.0,44915.0,49794.6,42252.2,42091.0,42055.8,42101.4
1.67,48429.8,44822.0,44915.0,49657.4,42252.2,42091.0,42055.8,42101.4
1.67,48429.8,44822.0,44915.0,49640.2,42252.2,42091.0,42055.8,42101.4
1.7,48429.8,44822.0,44915.0,49637.8,42252.2,42091.0,42055.8,42101.4
1.701,48429.8,44821.2,44915.0,49613.4,42252.2,42091.0,42055.8,42101.4
1.701,48429.8,44815.0,44915.0,49613.4,42252.2,42091.0,42055.8,42101.4
1.701,48429.8,44810.2,44915.0,49613.4,42252.2,42091.0,42055.8,42101.4
1.701,48429.8,44771.0,44915.0,49613.4,42252.2,42091.0,42055.8,42101.4
1.716,48429.8,44762.4,44911.2,49613.4,42252.2,42091.0,42055.8,42101.4
1.732,48429.8,44758.6,44911.2,49613.0,42252.2,42091.0,42055.8,42101.4
1.732,48429.8,44744.8,44911.2,49613.0,42252.2,42091.0,42055.8,42101.4
1.747,48429.8,44733.8,44878.8,49613.0,42252.2,42091.0,42055.8,42101.4
1.747,48429.8,44721.6,44875.0,49613.0,42252.2,42091.0,42055.8,42101.4
1.747,48429.8,44720.6,44875.0,49613.0,42252.2,42091.0,42055.8,42101.4
1.763,48429.8,44720.6,44875.0,49608.2,42252.2,42091.0,42055.8,42101.4
1.779,48429.8,44720.6,44849.4,49577.8,42252.2,42091.0,42055.8,42101.4
1.779,48429.8,44720.6,44849.4,49554.0,42252.2,42091.0,42055.8,42101.4
1.794,48429.8,44692.0,44835.8,49540.4,42252.2,42091.0,42055.8,42101.4
1.81,48429.8,44682.4,44835.8,49540.4,42252.2,42091.0,42055.8,42101.4
1.81,48429.8,44680.2,44835.8,49540.4,42252.2,42091.0,42055.8,42101.4
1.824,48429.8,44680.2,44835.8,49539.6,42252.2,42091.0,42055.8,42101.4
1.825,48429.8,44670.4,44835.8,49539.6,42252.2,42091.0,42055.8,42101.4
1.826,48429.8,44670.4,44835.8,49535.2,42252.2,42091.0,42055.8,42101.4
1.84,48429.8,44670.4,44835.8,49511.4,42252.2,42091.0,42055.8,42101.4
1.841,48429.8,44670.4,44835.8,49491.8,42252.2,42091.0,42055.8,42101.4
1.857,48429.8,44664.8,44835.8,49439.8,42252.2,42091.0,42055.8,42101.4
1.872,48429.8,44664.8,44830.0,49434.4,42252.2,42091.0,42055.8,42101.4
1.887,48429.8,44664.8,44830.0,49405.4,42252.2,42091.0,42055.8,42101.4
1.903,48396.8,44638.2,44830.0,49405.4,42252.2,42091.0,42055.8,42101.4
1.903,48396.8,44607.8,44830.0,49405.4,42252.2,42091.0,42055.8,42101.4
1.904,48396.8,44607.8,44830.0,49380.6,42252.2,42091.0,42055.8,42101.4
1.918,48396.8,44582.2,44830.0,49380.6,42252.2,42091.0,42055.8,42101.4
1.95,48396.8,44568.2,44809.2,49317.2,42252.2,42089.4,42055.8,42101.4
1.95,48396.8,44553.8,44809.2,49293.6,42252.2,42089.4,42055.8,42101.4
1.95,48396.8,44551.4,44809.2,49293.6,42252.2,42089.4,42055.8,42101.4
1.965,48235.0,44549.2,44801.0,49293.6,42252.2,42089.4,42055.8,42101.4
1.965,48235.0,44549.2,44800.8,49293.6,42252.2,42089.4,42055.8,42101.4
1.966,48235.0,44542.8,44800.8,49262.4,42252.2,42089.4,42055.8,42101.4
1.966,48235.0,44540.6,44800.8,49262.4,42252.2,42089.4,42055.8,42101.4
1.98,48235.0,44540.6,44800.8,49256.6,42252.2,42089.4,42055.8,42101.4
1.981,48235.0,44503.0,44800.8,49256.6,42252.2,42089.4,42055.8,42101.4
1.997,48235.0,44490.2,44775.6,49251.6,42252.2,42089.4,42055.8,42101.4
2.013,48235.0,44490.2,44775.6,49245.8,42252.2,42089.4,42055.8,42101.4
2.013,48235.0,44490.2,44775.6,49208.0,42252.2,42089.4,42055.8,42101.4
2.028,48235.0,44482.0,44775.6,49173.4,42252.2,42089.4,42055.8,42101.4
2.044,48235.0,44467.0,44775.6,49173.4,42252.2,42089.4,42055.8,42101.4
2.058,48235.0,44467.0,44775.6,49164.2,42252.2,42089.4,42055.8,42101.4
2.058,48235.0,44467.0,44775.6,49140.8,42252.2,42089.4,42055.8,42101.4
2.059,48235.0,44467.0,44758.0,49140.8,42252.2,42089.4,42055.8,42101.4
2.06,48235.0,44467.0,44755.8,49140.8,42252.2,42089.4,42055.8,42101.4
2.074,48235.0,44458.2,44755.8,49119.4,42252.2,42089.4,42055.8,42101.4
2.075,48235.0,44458.2,44755.8,49104.2,42252.2,42089.4,42055.8,42101.4
2.091,48198.2,44458.2,44755.8,49092.0,42252.2,42089.4,42055.8,42101.4
2.106,48198.2,44455.8,44750.8,49079.4,42252.2,42089.4,42055.8,42101.4
2.106,48198.2,44454.4,44750.8,49079.4,42252.2,42089.4,42055.8,42101.4
2.107,48198.2,44454.4,44750.8,49067.6,42252.2,42089.4,42055.8,42101.4
2.107,48198.2,44454.4,44750.8,49064.6,42252.2,42089.4,42055.8,42101.4
2.122,48198.2,44446.0,44750.8,49040.2,42252.2,42089.4,42055.8,42101.4
2.136,48198.2,44446.0,44750.8,49023.0,42252.2,42089.4,42055.8,42101.4
2.137,48198.2,44442.4,44750.8,49023.0,42252.2,42089.4,42055.8,42101.4
2.152,48198.2,44431.2,44747.2,49019.8,42252.2,42089.4,42055.8,42101.4
2.152,48198.2,44431.2,44747.2,48988.4,42252.2,42089.4,42055.8,42101.4
2.153,48198.2,44401.6,44747.2,48983.0,42252.2,42089.4,42055.8,42101.4
2.168,48198.2,44397.2,44747.2,48983.0,42252.2,42089.4,42055.8,42101.4
2.169,48198.2,44396.8,44747.2,48983.0,42252.2,42089.4,42055.8,42101.4
2.183,48198.2,44396.8,44747.2,48917.2,42252.2,42089.4,42055.8,42101.4
2.184,48198.2,44356.4,44747.2,48899.6,42252.2,42089.4,42055.8,42101.4
2.199,48198.2,44341.0,44747.2,48893.2,42252.2,42089.4,42055.8,42101.4
2.2,48198.2,44341.0,44747.2,48884.8,42252.2,42089.4,42055.8,42101.4
2.215,48198.2,44319.2,44734.8,48884.8,42252.2,42089.4,42055.8,42101.4
2.216,48198.2,44319.2,44734.8,48878.6,42252.2,42089.4,42055.8,42101.4
2.23,48198.2,44319.2,44732.2,48878.6,42252.2,42089.4,42055.8,42101.4
2.231,48198.2,44306.8,44718.8,48878.6,42252.2,42089.4,42055.8,42101.4
2.246,48198.2,44305.4,44713.2,48765.8,42252.2,42089.4,42055.8,42101.4
2.247,48198.2,44279.8,44713.2,48765.8,42252.2,42088.0,42055.8,42101.4
2.261,48198.2,44279.8,44713.2,48755.8,42252.2,42088.0,42055.8,42101.4
2.261,48198.2,44279.8,44713.2,48740.8,42252.2,42088.0,42055.8,42101.4
2.262,48198.2,44269.4,44713.2,48740.8,42252.2,42088.0,42055.8,42101.4
2.262,48198.2,44257.0,44713.2,48740.8,42252.2,42088.0,42055.8,42101.4
2.277,48198.2,44249.4,44713.2,48740.8,42252.2,42088.0,42055.8,42101.4
2.278,48198.2,44239.4,44712.4,48740.8,42252.2,42088.0,42055.8,42101.4
2.292,48198.2,44239.4,44712.4,48728.0,42252.2,42088.0,42055.8,42101.4
2.292,48198.2,44239.4,44712.4,48713.0,42252.2,42088.0,42055.8,42101.4
2.293,48198.2,44233.2,44712.4,48713.0,42252.2,42088.0,42055.8,42101.4
2.294,48198.2,44233.2,44712.4,48681.6,42252.2,42078.6,42055.8,42101.4
2.309,48198.2,44215.2,44707.8,48659.8,42252.2,42078.6,42055.8,42101.4
2.309,48198.2,44211.8,44707.8,48608.6,42252.2,42078.6,42055.8,42101.4
2.325,48198.2,44211.8,44707.8,48600.8,42252.2,42078.6,42055.8,42101.4
2.34,48198.2,44198.8,44690.4,48596.2,42251.6,42078.6,42055.8,42101.4
2.355,48198.2,44198.8,44683.4,48588.6,42251.6,42078.6,42055.8,42101.4
2.37,48198.2,44198.8,44683.4,48579.0,42251.6,42078.6,42055.8,42101.4
2.371,48198.2,44161.8,44660.4,48579.0,42251.6,42078.6,42055.8,42101.4
2.386,48198.2,44161.8,44660.4,48536.2,42251.6,42078.6,42055.8,42101.4
2.386,48198.2,44161.8,44660.4,48516.4,42251.6,42078.6,42055.8,42101.4
2.387,48198.2,44161.8,44610.4,48498.4,42251.6,42078.6,42055.8,42101.4
2.402,48198.2,44158.2,44610.4,48494.8,42251.6,42078.6,42055.8,42101.4
2.402,48198.2,44156.8,44610.4,48494.8,42251.6,42078.6,42055.8,42101.4
2.418,48198.2,44156.8,44609.8,48485.4,42251.6,42078.6,42055.8,42101.4
2.433,48198.2,44147.8,44609.8,48485.4,42251.6,42078.6,42055.8,42101.4
2.433,48198.2,44145.2,44609.8,48485.4,42251.6,42078.6,42055.8,42101.4
2.434,48198.2,44145.2,44605.2,48485.4,42251.6,42078.6,42055.8,42101.4
2.449,48198.2,44140.8,44603.0,48485.4,42251.6,42078.6,42055.8,42101.4
2.449,48198.2,44137.2,44603.0,48485.4,42251.6,42078.6,42055.8,42101.4
2.465,48198.2,44137.2,44573.8,48485.0,42251.6,42078.6,42055.8,42101.4
2.465,48198.2,44137.2,44573.8,48480.6,42251.6,42078.6,42055.8,42101.4
2.48,48198.2,44114.0,44573.4,48480.6,42251.6,42078.6,42055.8,42101.4
2.481,48198.2,44095.8,44569.0,48476.2,42251.6,42078.6,42055.8,42101.4
2.481,48198.2,44090.8,44569.0,48476.2,42251.6,42078.6,42055.8,42101.4
2.496,48198.2,44068.2,44569.0,48476.2,42251.6,42078.6,42055.8,42101.4
2.496,48198.2,44061.0,44569.0,48476.2,42251.6,42078.6,42055.8,42101.4
2.511,48198.2,44060.0,44569.0,48471.2,42251.6,42078.6,42055.8,42101.4
2.512,48198.2,44060.0,44569.0,48454.0,42251.6,42078.6,42055.8,42101.4
2.512,48198.2,44060.0,44569.0,48441.0,42251.6,42078.6,42055.8,42101.4
2.527,48198.2,44055.8,44569.0,48441.0,42251.6,42078.6,42055.8,42101.4
2.527,48198.2,44046.2,44569.0,48441.0,42251.6,42078.6,42055.8,42101.4
2.542,48198.2,44042.8,44569.0,48441.0,42251.6,42078.6,42055.8,42101.4
2.543,48198.2,44042.8,44569.0,48387.6,42251.6,42078.6,42055.8,42101.4
2.558,48198.2,44042.8,44545.6,48387.6,42251.6,42078.6,42055.8,42101.4
2.573,48198.2,44042.8,44545.6,48353.6,42251.6,42078.6,42055.8,42101.4
2.574,48198.2,44034.0,44545.6,48349.8,42251.6,42078.6,42055.8,42101.4
2.589,48198.2,44034.0,44545.6,48346.2,42251.6,42078.6,42055.8,42101.4
2.605,48198.2,44020.4,44541.4,48346.2,42251.6,42078.6,42055.8,42101.4
2.606,48198.2,44020.4,44541.4,48323.6,42251.6,42078.6,42055.8,42101.4
2.62,48198.2,44020.4,44541.4,48295.8,42251.6,42078.6,42055.8,42101.4
2.621,48198.2,44020.4,44504.6,48295.8,42251.6,42078.6,42055.8,42101.4
2.622,48198.2,44020.4,44504.6,48266.2,42251.6,42078.6,42055.8,42101.4
2.636,48198.2,43999.4,44504.6,48259.4,42251.6,42078.6,42055.8,42101.4
2.653,48198.2,43999.4,44504.6,48198.4,42251.6,42078.6,42055.8,42101.4
2.667,48198.2,43997.2,44504.6,48196.8,42251.6,42078.6,42055.8,42101.4
2.668,48198.2,43995.0,44504.6,48196.8,42251.6,42078.6,42055.8,42101.4
2.683,48198.2,43973.0,44504.6,48196.8,42251.6,42078.6,42055.8,42101.4
2.684,48198.2,43973.0,44504.6,48178.4,42251.6,42078.6,42055.8,42101.4
2.684,48198.2,43973.0,44504.6,48159.2,42251.6,42078.6,42055.8,42101.4
2.699,48198.2,43973.0,44504.6,48149.0,42251.6,42078.6,42055.8,42101.4
2.715,48198.2,43973.0,44504.6,48108.6,42251.6,42078.6,42055.8,42101.4
2.746,48198.2,43958.0,44504.6,48108.6,42251.6,42078.6,42055.8,42101.4
2.761,48198.2,43958.0,44497.2,48108.6,42251.6,42078.6,42055.8,42101.4
2.776,48198.2,43947.4,44497.2,48108.6,42251.6,42078.6,42055.8,42101.4
2.777,48198.2,43933.6,44472.2,48092.4,42251.6,42078.6,42055.8,42101.4
2.777,48198.2,43933.6,44464.8,48092.4,42251.6,42078.6,42055.8,42101.4
2.778,48198.2,43933.6,44464.8,48059.2,42251.6,42078.6,42055.8,42101.4
2.792,48198.2,43901.4,44464.8,48059.2,42251.6,42078.6,42055.8,42101.4
2.793,48198.2,43901.4,44439.8,48059.2,42251.6,42078.6,42055.8,42101.4
2.793,48198.2,43901.4,44436.4,48059.2,42251.6,42078.6,42055.8,42101.4
2.808,48198.2,43879.4,44423.4,48021.0,42251.6,42078.6,42055.8,42101.4
2.824,48198.2,43879.4,44423.4,48018.8,42251.6,42078.6,42055.8,42101.4
2.839,48198.2,43876.6,44423.4,48018.8,42251.6,42078.6,42055.8,42101.4
2.839,48198.2,43872.4,44423.4,48018.8,42251.6,42078.6,42055.8,42101.4
2.839,48198.2,43850.4,44423.4,48018.8,42251.6,42078.6,42055.8,42101.4
2.84,48198.2,43850.4,44423.4,47974.4,42251.6,42078.6,42055.8,42101.4
2.855,48198.2,43841.8,44405.0,47919.0,42251.6,42078.6,42055.8,42101.4
2.856,48198.2,43841.8,44405.0,47917.0,42251.6,42078.6,42055.8,42101.4
2.87,48198.2,43835.2,44405.0,47917.0,42251.6,42078.6,42055.8,42101.4
2.871,48198.2,43835.2,44405.0,47898.8,42238.8,42078.6,42055.8,42101.4
2.887,48198.2,43835.2,44405.0,47875.4,42238.8,42078.6,42055.8,42101.4
2.901,48198.2,43823.8,44405.0,47875.4,42238.8,42078.6,42055.8,42101.4
2.902,48198.2,43823.8,44405.0,47864.8,42238.8,42078.6,42055.8,42101.4
2.902,48198.2,43823.8,44405.0,47841.4,42238.8,42078.6,42055.8,42101.4
2.917,48198.2,43819.2,44398.6,47841.4,42238.8,42078.6,42055.8,42101.4
2.918,48198.2,43819.2,44398.6,47811.6,42238.8,42078.6,42055.8,42101.4
2.932,48198.2,43816.6,44398.6,47811.6,42238.8,42078.6,42055.8,42101.4
2.933,48198.2,43816.6,44398.6,47779.2,42238.8,42078.6,42055.8,42101.4
2.948,48198.2,43816.6,44398.6,47752.4,42238.8,42078.6,42055.8,42101.4
2.949,48198.2,43816.6,44398.6,47666.2,42238.8,42078.6,42055.8,42101.4
2.963,48198.2,43816.6,44398.6,47662.4,42238.8,42078.6,42055.8,42101.4
2.979,48198.2,43814.4,44386.2,47662.4,42238.8,42078.6,42055.8,42101.4
2.98,48198.2,43814.4,44373.8,47662.4,42238.8,42078.6,42055.8,42101.4
2.994,48198.2,43814.4,44373.8,47610.4,42238.8,42078.6,42055.8,42101.4
2.995,48198.2,43810.4,44373.8,47610.4,42238.8,42078.6,42055.8,42101.4
2.996,48198.2,43810.4,44373.8,47605.4,42238.8,42078.6,42055.8,42101.4
3.011,48198.2,43810.4,44373.8,47555.6,42238.8,42078.6,42055.8,42101.4
3.011,48198.2,43810.4,44373.8,47543.2,42238.8,42078.6,42055.8,42101.4
3.026,48198.2,43810.4,44373.8,47534.4,42238.8,42078.6,42055.8,42101.4
3.027,48198.2,43810.4,44369.0,47520.2,42238.8,42078.6,42055.8,42101.4
3.027,48198.2,43810.4,44360.6,47520.2,42238.8,42078.6,42055.8,42101.4
3.042,48198.2,43810.4,44345.8,47478.2,42238.8,42078.6,42055.8,42101.4
3.043,48198.2,43810.4,44345.8,47465.4,42238.8,42078.6,42055.8,42101.4
3.058,48198.2,43810.4,44345.8,47451.6,42238.8,42078.6,42055.8,42101.4
3.073,48198.2,43800.2,44332.0,47451.6,42238.8,42078.6,42055.8,42101.4
3.074,48198.2,43800.2,44332.0,47449.8,42238.8,42078.6,42055.8,42101.4
3.104,48198.2,43797.6,44332.0,47449.8,42238.8,42078.6,42055.8,42101.4
3.104,48198.2,43795.4,44332.0,47449.8,42238.8,42078.6,42055.8,42101.4
3.12,48198.2,43776.8,44332.0,47449.8,42238.8,42078.6,42055.8,42101.4
3.135,48198.2,43769.6,44332.0,47449.8,42238.8,42078.6,42055.8,42101.4
3.135,48198.2,43743.2,44332.0,47449.8,42238.8,42078.6,42055.8,42101.4
3.136,48198.2,43727.8,44293.0,47449.8,42238.8,42078.6,42055.8,42101.4
3.136,48198.2,43727.8,44274.6,47449.8,42238.8,42078.6,42055.8,42101.4
3.152,48198.2,43727.8,44274.6,47425.0,42238.8,42078.6,42055.8,42101.4
3.167,48198.2,43727.8,44249.2,47390.0,42238.8,42078.6,42055.8,42101.4
3.198,48198.2,43724.6,44249.2,47390.0,42238.8,42078.6,42055.8,42101.4
3.213,48198.2,43721.6,44249.2,47390.0,42238.8,42078.6,42055.8,42101.4
3.228,48198.2,43721.6,44249.2,47386.8,42238.8,42078.6,42055.8,42101.4
3.245,48198.2,43709.8,44249.2,47372.2,42238.8,42078.6,42055.8,42101.4
3.26,48198.2,43709.8,44249.0,47372.2,42225.2,42078.6,42055.8,42101.4
3.275,48198.2,43709.8,44249.0,47357.6,42225.2,42078.6,42055.8,42101.4
3.276,48198.2,43703.8,44244.2,47357.6,42225.2,42078.6,42055.8,42101.4
3.291,48198.2,43688.8,44244.2,47357.6,42225.2,42078.6,42055.8,42101.4
3.292,48198.2,43683.8,44244.2,47339.4,42225.2,42078.6,42055.8,42101.4
3.323,48198.2,43674.2,44244.2,47332.4,42225.2,42078.6,42055.8,42101.4
3.338,48198.2,43668.4,44244.2,47332.4,42225.2,42078.6,42055.8,42101.4
3.339,48198.2,43668.4,44244.2,47318.8,42225.2,42078.6,42055.8,42101.4
3.353,48198.2,43668.4,44244.2,47295.8,42225.2,42078.6,42055.8,42101.4
3.353,48198.2,43668.4,44244.2,47280.0,42225.2,42078.6,42055.8,42101.4
3.369,48198.2,43662.8,44244.2,47280.0,42225.2,42078.6,42055.8,42101.4
3.37,48198.2,43662.8,44244.2,47231.6,42225.2,42078.6,42055.8,42101.4
3.37,48198.2,43662.8,44244.2,47220.2,42225.2,42078.6,42055.8,42101.4
3.4,48198.2,43657.8,44244.2,47220.2,42225.2,42078.6,42055.8,42101.4
3.417,48198.2,43655.2,44244.2,47134.4,42225.2,42078.6,42055.8,42101.4
3.431,48198.2,43655.2,44244.2,47125.4,42225.2,42078.6,42055.8,42101.4
3.432,48198.2,43655.2,44242.4,47125.4,42225.2,42078.6,42055.8,42101.4
3.432,48198.2,43655.2,44217.8,47125.4,42225.2,42078.6,42055.8,42101.4
3.448,48198.2,43655.2,44217.8,47117.0,42225.2,42078.6,42055.8,42101.4
3.448,48198.2,43655.2,44217.8,47103.4,42225.2,42078.6,42055.8,42101.4
3.479,48198.2,43637.0,44204.8,47081.2,42225.2,42078.6,42055.8,42101.4
3.54,48198.2,43637.0,44204.8,47065.4,42225.2,42078.6,42055.8,42101.4
3.541,48198.2,43637.0,44180.6,47065.4,42225.2,42078.6,42055.8,42101.4
3.572,48198.2,43637.0,44180.6,47039.0,42225.2,42078.6,42055.8,42101.4
3.573,48198.2,43629.6,44178.4,47025.2,42225.2,42078.6,42055.8,42101.4
3.588,48198.2,43617.8,44153.4,47025.2,42225.2,42078.6,42055.8,42101.4
3.603,48198.2,43617.8,44153.4,47019.4,42225.2,42078.6,42055.8,42101.4
3.604,48198.2,43617.8,44153.4,47004.4,42225.2,42078.6,42055.8,42101.4
3.619,48198.2,43601.8,44141.4,47004.4,42225.2,42078.6,42055.8,42101.4
3.62,48198.2,43601.8,44141.4,46936.6,42225.2,42078.6,42055.8,42101.4
3.634,48198.2,43601.8,44141.4,46924.2,42225.2,42078.6,42055.8,42101.4
3.636,48198.2,43601.8,44141.4,46911.0,42225.2,42078.6,42055.8,42101.4
3.65,48198.2,43586.2,44141.4,46911.0,42225.2,42078.6,42055.8,42101.4
3.666,48198.2,43586.2,44141.4,46882.0,42225.2,42078.6,42055.8,42101.4
3.667,48198.2,43586.2,44141.4,46874.0,42225.2,42078.6,42055.8,42101.4
3.667,48198.2,43586.2,44141.4,46870.2,42225.2,42078.6,42055.8,42101.4
3.697,48198.2,43577.6,44141.4,46870.2,42225.2,42078.6,42055.8,42101.4
3.743,48198.2,43577.6,44141.4,46868.0,42225.2,42078.6,42055.8,42101.4
3.744,48198.2,43577.6,44121.8,46847.2,42225.2,42078.6,42055.8,42101.4
3.76,48198.2,43574.8,44121.8,46847.2,42225.2,42078.6,42055.8,42101.4
3.775,48198.2,43573.0,44121.8,46847.2,42225.2,42078.6,42055.8,42101.4
3.791,48198.2,43573.0,44116.4,46827.6,42225.2,42078.6,42055.8,42101.4
3.806,48198.2,43573.0,44116.4,46825.4,42225.2,42078.6,42055.8,42101.4
3.807,48198.2,43573.0,44114.0,46825.4,42225.2,42078.6,42055.8,42101.4
3.838,48198.2,43573.0,44114.0,46825.4,42206.8,42078.6,42055.8,42101.4
3.853,48198.2,43573.0,44106.0,46825.4,42206.8,42078.6,42055.8,42101.4
3.854,48198.2,43573.0,44106.0,46771.8,42206.8,42078.6,42055.8,42101.4
3.854,48198.2,43573.0,44106.0,46758.6,42206.8,42078.6,42055.8,42101.4
3.868,48198.2,43573.0,44106.0,46747.8,42206.8,42078.6,42055.8,42101.4
3.9,48198.2,43573.0,44106.0,46732.4,42206.8,42078.6,42055.8,42101.4
3.915,48198.2,43573.0,44106.0,46727.8,42206.8,42078.6,42055.8,42101.4
3.978,48198.2,43573.0,44106.0,46707.6,42206.8,42078.6,42055.8,42101.4
3.993,48198.2,43566.0,44106.0,46707.6,42206.8,42078.6,42055.8,42101.4
3.994,48198.2,43566.0,44106.0,46701.0,42206.8,42078.6,42055.8,42101.4
4.009,48198.2,43560.0,44106.0,46701.0,42206.8,42078.6,42055.8,42101.4
4.025,48198.2,43560.0,44104.4,46701.0,42206.8,42078.6,42055.8,42101.4
4.041,48198.2,43560.0,44104.4,46690.4,42206.8,42078.6,42055.8,42101.4
4.056,48198.2,43549.0,44104.4,46682.0,42206.8,42078.6,42055.8,42101.4
4.087,48198.2,43549.0,44100.6,46682.0,42206.8,42078.6,42055.8,42101.4
4.088,48198.2,43549.0,44100.6,46680.0,42206.8,42078.6,42055.8,42101.4
4.118,48198.2,43549.0,44079.4,46680.0,42206.8,42078.6,42055.8,42101.4
4.134,48198.2,43549.0,44069.4,46680.0,42206.8,42078.6,42055.8,42101.4
4.135,48198.2,43549.0,44069.4,46677.6,42206.8,42078.6,42055.8,42101.4
4.135,48198.2,43549.0,44069.4,46660.0,42206.8,42078.6,42055.8,42101.4
4.197,48198.2,43549.0,44069.4,46657.4,42206.8,42078.6,42055.8,42101.4
4.212,48198.2,43548.8,44069.4,46657.4,42206.8,42078.6,42055.8,42101.4
4.228,48198.2,43548.8,44061.2,46657.4,42206.8,42078.6,42055.8,42101.4
4.243,48198.2,43547.0,44061.2,46643.8,42206.8,42078.6,42055.8,42101.4
4.259,48198.2,43547.0,44048.2,46643.8,42206.8,42078.6,42055.8,42101.4
4.274,48198.2,43547.0,44048.2,46619.6,42206.8,42078.6,42055.8,42101.4
4.275,48198.2,43547.0,44038.2,46619.6,42206.8,42078.6,42055.8,42101.4
4.29,48198.2,43547.0,44035.2,46593.8,42206.8,42078.6,42055.8,42101.4
4.321,48198.2,43547.0,44035.2,46575.4,42206.8,42078.6,42055.8,42101.4
4.352,48198.2,43547.0,44026.8,46575.4,42206.8,42078.6,42055.8,42101.4
4.368,48198.2,43547.0,44020.6,46575.4,42206.8,42078.6,42055.8,42101.4
4.383,48198.2,43547.0,44020.6,46567.2,42206.8,42078.6,42055.8,42101.4
4.399,48198.2,43545.4,44020.6,46567.2,42206.8,42078.6,42055.8,42101.4
4.414,48198.2,43542.6,44020.6,46567.2,42206.8,42078.6,42055.8,42101.4
4.415,48198.2,43511.0,44010.6,46548.4,42206.8,42078.6,42055.8,42101.4
4.415,48198.2,43511.0,44010.6,46535.4,42206.8,42078.6,42055.8,42101.4
4.43,48198.2,43506.6,44010.6,46535.4,42206.8,42078.6,42055.8,42101.4
4.461,48198.2,43498.8,44010.6,46535.4,42206.8,42078.6,42055.8,42101.4
4.477,48198.2,43476.4,44009.8,46535.4,42206.8,42078.6,42055.8,42101.4
4.478,48198.2,43476.4,44009.8,46534.8,42206.8,42078.6,42055.8,42101.4
4.508,48198.2,43473.8,44009.8,46534.8,42206.8,42078.6,42055.8,42101.4
4.539,48198.2,43473.8,44009.8,46527.0,42191.6,42078.6,42055.8,42101.4
4.571,48182.0,43473.8,44009.8,46521.4,42191.6,42078.6,42055.8,42101.4
4.586,48182.0,43471.0,44009.8,46521.4,42191.6,42078.6,42055.8,42101.4
4.602,48182.0,43465.4,44009.8,46521.4,42191.6,42078.6,42055.8,42101.4
4.617,48182.0,43464.4,44009.8,46510.6,42191.6,42078.6,42055.8,42101.4
4.633,48182.0,43461.6,44009.8,46510.6,42191.6,42078.6,42055.8,42101.4
4.681,48182.0,43461.6,44009.8,46509.4,42191.6,42078.6,42055.8,42101.4
4.696,48182.0,43461.6,44006.0,46503.2,42191.6,42078.6,42055.8,42101.4
4.711,48182.0,43461.2,43997.4,46501.0,42191.6,42078.6,42055.8,42101.4
4.727,48182.0,43461.2,43995.8,46501.0,42191.6,42078.6,42055.8,42101.4
