tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
1.108,22814.0,21545.0,21423.0,22025.8,21282.0,21282.0,21282.0,21282.0
1.139,22814.0,21544.2,21423.0,22023.6,21282.0,21282.0,21282.0,21282.0
1.154,22814.0,21544.2,21423.0,22017.2,21282.0,21282.0,21282.0,21282.0
1.186,22814.0,21544.2,21423.0,22014.6,21282.0,21282.0,21282.0,21282.0
1.216,22814.0,21536.6,21423.0,22014.6,21282.0,21282.0,21282.0,21282.0
1.248,22814.0,21536.6,21403.2,22014.6,21282.0,21282.0,21282.0,21282.0
1.326,22814.0,21536.6,21403.2,21998.8,21282.0,21282.0,21282.0,21282.0
1.341,22814.0,21536.6,21403.2,21936.8,21282.0,21282.0,21282.0,21282.0
1.342,22811.6,21536.6,21403.2,21936.8,21282.0,21282.0,21282.0,21282.0
1.357,22811.6,21536.6,21403.2,21926.8,21282.0,21282.0,21282.0,21282.0
1.373,22809.2,21536.6,21403.2,21926.8,21282.0,21282.0,21282.0,21282.0
1.404,22809.2,21536.6,21403.2,21921.6,21282.0,21282.0,21282.0,21282.0
1.42,22794.0,21536.6,21403.2,21921.6,21282.0,21282.0,21282.0,21282.0
1.482,22794.0,21536.6,21403.2,21915.0,21282.0,21282.0,21282.0,21282.0
1.638,22794.0,21536.6,21403.2,21912.8,21282.0,21282.0,21282.0,21282.0
1.747,22785.8,21536.6,21403.2,21912.8,21282.0,21282.0,21282.0,21282.0
1.809,22785.8,21536.6,21403.2,21904.0,21282.0,21282.0,21282.0,21282.0
1.825,22782.2,21536.6,21403.2,21904.0,21282.0,21282.0,21282.0,21282.0
1.856,22782.2,21536.6,21403.2,21877.2,21282.0,21282.0,21282.0,21282.0
1.856,22782.2,21536.6,21403.2,21864.8,21282.0,21282.0,21282.0,21282.0
1.872,22782.2,21536.6,21403.2,21864.4,21282.0,21282.0,21282.0,21282.0
2.012,22782.2,21536.6,21403.2,21843.4,21282.0,21282.0,21282.0,21282.0
2.278,22782.2,21536.6,21403.2,21790.0,21282.0,21282.0,21282.0,21282.0
2.418,22728.2,21536.6,21403.2,21790.0,21282.0,21282.0,21282.0,21282.0
2.792,22728.2,21536.6,21401.2,21790.0,21282.0,21282.0,21282.0,21282.0
2.823,22728.2,21536.6,21380.2,21790.0,21282.0,21282.0,21282.0,21282.0
2.854,22728.2,21536.6,21376.0,21790.0,21282.0,21282.0,21282.0,21282.0
2.886,22728.2,21536.6,21373.6,21790.0,21282.0,21282.0,21282.0,21282.0
3.01,22728.2,21536.6,21363.2,21790.0,21282.0,21282.0,21282.0,21282.0
3.166,22728.2,21536.6,21363.2,21784.8,21282.0,21282.0,21282.0,21282.0
3.292,22728.2,21536.6,21351.0,21784.8,21282.0,21282.0,21282.0,21282.0
3.338,22630.6,21536.6,21338.6,21784.8,21282.0,21282.0,21282.0,21282.0
3.416,22630.6,21536.6,21338.6,21782.2,21282.0,21282.0,21282.0,21282.0
3.447,22630.6,21536.6,21338.6,21749.6,21282.0,21282.0,21282.0,21282.0
3.916,22630.6,21530.2,21338.6,21749.6,21282.0,21282.0,21282.0,21282.0
4.165,22630.6,21530.2,21338.6,21728.8,21282.0,21282.0,21282.0,21282.0
4.181,22630.6,21530.2,21338.6,21711.8,21282.0,21282.0,21282.0,21282.0
4.181,22630.6,21530.2,21338.6,21703.0,21282.0,21282.0,21282.0,21282.0
4.305,22630.6,21530.2,21337.2,21703.0,21282.0,21282.0,21282.0,21282.0
4.477,22630.6,21520.6,21337.2,21703.0,21282.0,21282.0,21282.0,21282.0
4.508,22630.6,21518.0,21337.2,21703.0,21282.0,21282.0,21282.0,21282.0
4.508,22630.6,21512.8,21337.2,21703.0,21282.0,21282.0,21282.0,21282.0
4.742,22630.6,21512.8,21331.6,21703.0,21282.0,21282.0,21282.0,21282.0
4.82,22630.6,21510.8,21331.6,21703.0,21282.0,21282.0,21282.0,21282.0
5.117,22537.8,21509.0,21330.6,21703.0,21282.0,21282.0,21282.0,21282.0
5.117,22537.8,21496.4,21330.6,21703.0,21282.0,21282.0,21282.0,21282.0
5.132,22537.8,21487.6,21330.6,21703.0,21282.0,21282.0,21282.0,21282.0
5.148,22537.8,21487.6,21328.0,21703.0,21282.0,21282.0,21282.0,21282.0
5.164,22537.8,21486.2,21328.0,21703.0,21282.0,21282.0,21282.0,21282.0
5.195,22537.8,21486.2,21328.0,21664.0,21282.0,21282.0,21282.0,21282.0
5.226,22537.8,21484.0,21328.0,21664.0,21282.0,21282.0,21282.0,21282.0
5.288,22537.8,21484.0,21323.8,21664.0,21282.0,21282.0,21282.0,21282.0
5.289,22537.8,21484.0,21323.8,21662.8,21282.0,21282.0,21282.0,21282.0
5.289,22537.8,21484.0,21323.8,21632.8,21282.0,21282.0,21282.0,21282.0
5.335,22537.8,21484.0,21313.4,21632.8,21282.0,21282.0,21282.0,21282.0
5.382,22537.8,21484.0,21313.4,21630.4,21282.0,21282.0,21282.0,21282.0
5.569,22537.8,21484.0,21305.8,21630.4,21282.0,21282.0,21282.0,21282.0
5.6,22537.8,21484.0,21300.6,21630.4,21282.0,21282.0,21282.0,21282.0
7.566,22522.4,21484.0,21300.6,21630.4,21282.0,21282.0,21282.0,21282.0
8.455,22510.8,21484.0,21300.6,21630.4,21282.0,21282.0,21282.0,21282.0
8.876,22510.8,21475.6,21300.6,21630.4,21282.0,21282.0,21282.0,21282.0
9.64,22510.8,21475.6,21296.0,21630.4,21282.0,21282.0,21282.0,21282.0
10.124,22510.8,21475.6,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
12.293,22466.6,21475.6,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
12.745,22466.6,21443.4,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
12.761,22466.6,21429.6,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
12.792,22466.6,21422.0,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
12.823,22466.6,21416.8,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
14.477,22466.6,21405.0,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
14.508,22466.6,21402.2,21296.0,21627.2,21282.0,21282.0,21282.0,21282.0
16.177,22466.6,21402.2,21296.0,21610.2,21282.0,21282.0,21282.0,21282.0
16.427,22436.6,21402.2,21296.0,21610.2,21282.0,21282.0,21282.0,21282.0
17.815,22432.6,21402.2,21296.0,21610.2,21282.0,21282.0,21282.0,21282.0
18.97,22432.6,21402.2,21294.0,21610.2,21282.0,21282.0,21282.0,21282.0
20.763,22432.6,21402.2,21294.0,21607.4,21282.0,21282.0,21282.0,21282.0
21.324,22432.6,21402.2,21294.0,21604.2,21282.0,21282.0,21282.0,21282.0
22.401,22352.4,21402.2,21294.0,21604.2,21282.0,21282.0,21282.0,21282.0
25.288,22352.4,21402.2,21294.0,21599.0,21282.0,21282.0,21282.0,21282.0
27.207,22352.4,21402.2,21293.4,21599.0,21282.0,21282.0,21282.0,21282.0
28.813,22352.4,21402.2,21291.4,21599.0,21282.0,21282.0,21282.0,21282.0
29.563,22347.8,21402.2,21291.4,21599.0,21282.0,21282.0,21282.0,21282.0
30.046,22347.8,21402.2,21288.8,21599.0,21282.0,21282.0,21282.0,21282.0
30.701,22347.8,21402.2,21286.0,21599.0,21282.0,21282.0,21282.0,21282.0
42.245,22325.2,21402.2,21286.0,21599.0,21282.0,21282.0,21282.0,21282.0
44.694,22317.8,21402.2,21286.0,21599.0,21282.0,21282.0,21282.0,21282.0
53.055,22317.8,21402.2,21284.0,21599.0,21282.0,21282.0,21282.0,21282.0
53.508,22317.8,21402.2,21284.0,21592.6,21282.0,21282.0,21282.0,21282.0
56.02,22317.8,21402.2,21284.0,21584.2,21282.0,21282.0,21282.0,21282.0
57.315,22317.8,21400.2,21284.0,21584.2,21282.0,21282.0,21282.0,21282.0
58.345,22305.0,21400.2,21284.0,21584.2,21282.0,21282.0,21282.0,21282.0
62.745,22265.6,21400.2,21284.0,21584.2,21282.0,21282.0,21282.0,21282.0
63.773,22265.6,21400.2,21284.0,21572.0,21282.0,21282.0,21282.0,21282.0
63.804,22265.6,21400.2,21284.0,21563.2,21282.0,21282.0,21282.0,21282.0
63.804,22265.6,21400.2,21284.0,21550.8,21282.0,21282.0,21282.0,21282.0
63.82,22265.6,21400.2,21284.0,21545.6,21282.0,21282.0,21282.0,21282.0
63.82,22265.6,21400.2,21284.0,21545.2,21282.0,21282.0,21282.0,21282.0
